layer,sheet_name,field_name,field_description,row_granularity,data_type,nullable,primary_key,foreign_key,source_system,source_entityset,source_property,field_classification,validation_rule,example_value,incremental_rule,deletion_rule,ai_seller_direct,future_consumer,expected_rows_current_scope,confirmed_status,notes
CORE,RAW_PRODUCT_CLASSIFICATIONS,source_record_id,Стабильный ключ исходной записи или канонический составной ключ,one row per product-to-source-category relation,text,NO,NO,,1C_STANDARD_ODATA,MULTIPLE_CONFIRMED,TECHNICAL,TECHNICAL,Not blank,guid-or-composite-key,UPSERT by primary key inside the run scope; never overwrite CURRENT RAW,"Preserve source deletion/status flag; use logical tombstone, never hard-delete historical run evidence",NO,audit only,407 confirmed core relations plus marketplace relations when validated,CONFIRMED_SOURCE,
CORE,RAW_PRODUCT_CLASSIFICATIONS,extraction_run_id,"Запуск, в котором получена запись",one row per product-to-source-category relation,text,NO,NO,RAW_EXTRACTION_RUNS.run_id,1C_STANDARD_ODATA,MULTIPLE_CONFIRMED,TECHNICAL,TECHNICAL,Not blank,run_20260717T120000Z,UPSERT by primary key inside the run scope; never overwrite CURRENT RAW,"Preserve source deletion/status flag; use logical tombstone, never hard-delete historical run evidence",NO,audit only,407 confirmed core relations plus marketplace relations when validated,CONFIRMED_SOURCE,
CORE,RAW_MANUFACTURERS,manufacturer_id,Manufacturer GUID,one row per manufacturer referenced by yarn products,uuid,NO,YES,,1C_STANDARD_ODATA,Catalog_Производители,Ref_Key,ORIGINAL,UUID text; lowercase canonical 8-4-4-4-12,,UPSERT by primary key inside the run scope; never overwrite CURRENT RAW,"Preserve source deletion/status flag; use logical tombstone, never hard-delete historical run evidence",NO,audit only,15,CONFIRMED_SOURCE,
CORE,RAW_MANUFACTURERS,name_raw,Original manufacturer name,one row per manufacturer referenced by yarn products,text,NO,NO,,1C_STANDARD_ODATA,Catalog_Производители,Description,ORIGINAL,Not blank,Alize,UPSERT by primary key inside the run scope; never overwrite CURRENT RAW,"Preserve source deletion/status flag; use logical tombstone, never hard-delete historical run evidence",NO,IDEAL,15,CONFIRMED_SOURCE,
CORE,RAW_MANUFACTURERS,parent_id,Parent manufacturer,one row per manufacturer referenced by yarn products,uuid,YES,NO,RAW_MANUFACTURERS.manufacturer_id,1C_STANDARD_ODATA,Catalog_Производители,Parent_Key,ORIGINAL,UUID text; lowercase canonical 8-4-4-4-12,,UPSERT by primary key inside the run scope; never overwrite CURRENT RAW,"Preserve source deletion/status flag; use logical tombstone, never hard-delete historical run evidence",NO,audit only,15,CONFIRMED_SOURCE,
CORE,RAW_MANUFACTURERS,deletion_mark,Deletion mark,one row per manufacturer referenced by yarn products,boolean,NO,NO,,1C_STANDARD_ODATA,Catalog_Производители,DeletionMark,ORIGINAL,TRUE|FALSE,,UPSERT by primary key inside the run scope; never overwrite CURRENT RAW,"Preserve source deletion/status flag; use logical tombstone, never hard-delete historical run evidence",NO,audit only,15,CONFIRMED_SOURCE,
CORE,RAW_MANUFACTURERS,source_system_id,Идентификатор системы-источника,one row per manufacturer referenced by yarn products,text,NO,NO,RAW_SOURCE_SYSTEMS.source_system_id,1C_STANDARD_ODATA,Catalog_Производители,TECHNICAL,TECHNICAL,Not blank,1C_STANDARD_ODATA,UPSERT by primary key inside the run scope; never overwrite CURRENT RAW,"Preserve source deletion/status flag; use logical tombstone, never hard-delete historical run evidence",NO,audit only,15,CONFIRMED_SOURCE,
CORE,RAW_MANUFACTURERS,source_entityset,Точный опубликованный EntitySet,one row per manufacturer referenced by yarn products,text,NO,NO,,1C_STANDARD_ODATA,Catalog_Производители,TECHNICAL,TECHNICAL,Not blank,Catalog_Номенклатура,UPSERT by primary key inside the run scope; never overwrite CURRENT RAW,"Preserve source deletion/status flag; use logical tombstone, never hard-delete historical run evidence",NO,audit only,15,CONFIRMED_SOURCE,
CORE,RAW_MANUFACTURERS,source_record_id,Стабильный ключ исходной записи или канонический составной ключ,one row per manufacturer referenced by yarn products,text,NO,NO,,1C_STANDARD_ODATA,Catalog_Производители,TECHNICAL,TECHNICAL,Not blank,guid-or-composite-key,UPSERT by primary key inside the run scope; never overwrite CURRENT RAW,"Preserve source deletion/status flag; use logical tombstone, never hard-delete historical run evidence",NO,audit only,15,CONFIRMED_SOURCE,
CORE,RAW_MANUFACTURERS,extraction_run_id,"Запуск, в котором получена запись",one row per manufacturer referenced by yarn products,text,NO,NO,RAW_EXTRACTION_RUNS.run_id,1C_STANDARD_ODATA,Catalog_Производители,TECHNICAL,TECHNICAL,Not blank,run_20260717T120000Z,UPSERT by primary key inside the run scope; never overwrite CURRENT RAW,"Preserve source deletion/status flag; use logical tombstone, never hard-delete historical run evidence",NO,audit only,15,CONFIRMED_SOURCE,
CORE,RAW_UNIT_DEFINITIONS,unit_id,Unit GUID,one row per unit referenced by scoped products/package records,uuid,NO,YES,,1C_STANDARD_ODATA,Catalog_УпаковкиЕдиницыИзмерения,Ref_Key,ORIGINAL,UUID text; lowercase canonical 8-4-4-4-12,,UPSERT by primary key inside the run scope; never overwrite CURRENT RAW,"Preserve source deletion/status flag; use logical tombstone, never hard-delete historical run evidence",NO,audit only,at least 3 referenced units; close transitively,CONFIRMED_SOURCE,
CORE,RAW_UNIT_DEFINITIONS,owner_raw,Polymorphic owner,one row per unit referenced by scoped products/package records,text,YES,NO,,1C_STANDARD_ODATA,Catalog_УпаковкиЕдиницыИзмерения,Owner,ORIGINAL,,,UPSERT by primary key inside the run scope; never overwrite CURRENT RAW,"Preserve source deletion/status flag; use logical tombstone, never hard-delete historical run evidence",NO,audit only,at least 3 referenced units; close transitively,CONFIRMED_SOURCE,
CORE,RAW_UNIT_DEFINITIONS,owner_type_raw,Owner type,one row per unit referenced by scoped products/package records,text,YES,NO,,1C_STANDARD_ODATA,Catalog_УпаковкиЕдиницыИзмерения,Owner_Type,ORIGINAL,,,UPSERT by primary key inside the run scope; never overwrite CURRENT RAW,"Preserve source deletion/status flag; use logical tombstone, never hard-delete historical run evidence",NO,audit only,at least 3 referenced units; close transitively,CONFIRMED_SOURCE,
CORE,RAW_UNIT_DEFINITIONS,code_raw,Original code,one row per unit referenced by scoped products/package records,text,YES,NO,,1C_STANDARD_ODATA,Catalog_УпаковкиЕдиницыИзмерения,Code,ORIGINAL,Text only,,UPSERT by primary key inside the run scope; never overwrite CURRENT RAW,"Preserve source deletion/status flag; use logical tombstone, never hard-delete historical run evidence",NO,audit only,at least 3 referenced units; close transitively,CONFIRMED_SOURCE,
CORE,RAW_UNIT_DEFINITIONS,name_raw,Original name,one row per unit referenced by scoped products/package records,text,NO,NO,,1C_STANDARD_ODATA,Catalog_УпаковкиЕдиницыИзмерения,Description,ORIGINAL,Not blank,шт,UPSERT by primary key inside the run scope; never overwrite CURRENT RAW,"Preserve source deletion/status flag; use logical tombstone, never hard-delete historical run evidence",NO,audit only,at least 3 referenced units; close transitively,CONFIRMED_SOURCE,
CORE,RAW_UNIT_DEFINITIONS,full_name_raw,Original full name,one row per unit referenced by scoped products/package records,text,YES,NO,,1C_STANDARD_ODATA,Catalog_УпаковкиЕдиницыИзмерения,НаименованиеПолное,ORIGINAL,,,UPSERT by primary key inside the run scope; never overwrite CURRENT RAW,"Preserve source deletion/status flag; use logical tombstone, never hard-delete historical run evidence",NO,audit only,at least 3 referenced units; close transitively,CONFIRMED_SOURCE,
CORE,RAW_UNIT_DEFINITIONS,international_abbreviation_raw,Original international abbreviation,one row per unit referenced by scoped products/package records,text,YES,NO,,1C_STANDARD_ODATA,Catalog_УпаковкиЕдиницыИзмерения,МеждународноеСокращение,ORIGINAL,,,UPSERT by primary key inside the run scope; never overwrite CURRENT RAW,"Preserve source deletion/status flag; use logical tombstone, never hard-delete historical run evidence",NO,audit only,at least 3 referenced units; close transitively,CONFIRMED_SOURCE,
CORE,RAW_UNIT_DEFINITIONS,base_unit_id,Nested unit reference,one row per unit referenced by scoped products/package records,uuid,YES,NO,RAW_UNIT_DEFINITIONS.unit_id,1C_STANDARD_ODATA,Catalog_УпаковкиЕдиницыИзмерения,ЕдиницаИзмерения_Key,ORIGINAL,UUID text; lowercase canonical 8-4-4-4-12,,UPSERT by primary key inside the run scope; never overwrite CURRENT RAW,"Preserve source deletion/status flag; use logical tombstone, never hard-delete historical run evidence",NO,audit only,at least 3 referenced units; close transitively,CONFIRMED_SOURCE,
CORE,RAW_UNIT_DEFINITIONS,numerator_raw,Original conversion numerator,one row per unit referenced by scoped products/package records,decimal,YES,NO,,1C_STANDARD_ODATA,Catalog_УпаковкиЕдиницыИзмерения,Числитель,ORIGINAL,,,UPSERT by primary key inside the run scope; never overwrite CURRENT RAW,"Preserve source deletion/status flag; use logical tombstone, never hard-delete historical run evidence",NO,audit only,at least 3 referenced units; close transitively,CONFIRMED_SOURCE,
CORE,RAW_UNIT_DEFINITIONS,denominator_raw,Original conversion denominator,one row per unit referenced by scoped products/package records,decimal,YES,NO,,1C_STANDARD_ODATA,Catalog_УпаковкиЕдиницыИзмерения,Знаменатель,ORIGINAL,,,UPSERT by primary key inside the run scope; never overwrite CURRENT RAW,"Preserve source deletion/status flag; use logical tombstone, never hard-delete historical run evidence",NO,audit only,at least 3 referenced units; close transitively,CONFIRMED_SOURCE,
CORE,RAW_UNIT_DEFINITIONS,measurement_type_raw,Original measurement type,one row per unit referenced by scoped products/package records,text,YES,NO,,1C_STANDARD_ODATA,Catalog_УпаковкиЕдиницыИзмерения,ТипИзмеряемойВеличины,ORIGINAL,,,UPSERT by primary key inside the run scope; never overwrite CURRENT RAW,"Preserve source deletion/status flag; use logical tombstone, never hard-delete historical run evidence",NO,audit only,at least 3 referenced units; close transitively,CONFIRMED_SOURCE,
CORE,RAW_UNIT_DEFINITIONS,deletion_mark,Deletion mark,one row per unit referenced by scoped products/package records,boolean,NO,NO,,1C_STANDARD_ODATA,Catalog_УпаковкиЕдиницыИзмерения,DeletionMark,ORIGINAL,,,UPSERT by primary key inside the run scope; never overwrite CURRENT RAW,"Preserve source deletion/status flag; use logical tombstone, never hard-delete historical run evidence",NO,audit only,at least 3 referenced units; close transitively,CONFIRMED_SOURCE,
CORE,RAW_UNIT_DEFINITIONS,source_system_id,Идентификатор системы-источника,one row per unit referenced by scoped products/package records,text,NO,NO,RAW_SOURCE_SYSTEMS.source_system_id,1C_STANDARD_ODATA,Catalog_УпаковкиЕдиницыИзмерения,TECHNICAL,TECHNICAL,Not blank,1C_STANDARD_ODATA,UPSERT by primary key inside the run scope; never overwrite CURRENT RAW,"Preserve source deletion/status flag; use logical tombstone, never hard-delete historical run evidence",NO,audit only,at least 3 referenced units; close transitively,CONFIRMED_SOURCE,
CORE,RAW_UNIT_DEFINITIONS,source_entityset,Точный опубликованный EntitySet,one row per unit referenced by scoped products/package records,text,NO,NO,,1C_STANDARD_ODATA,Catalog_УпаковкиЕдиницыИзмерения,TECHNICAL,TECHNICAL,Not blank,Catalog_Номенклатура,UPSERT by primary key inside the run scope; never overwrite CURRENT RAW,"Preserve source deletion/status flag; use logical tombstone, never hard-delete historical run evidence",NO,audit only,at least 3 referenced units; close transitively,CONFIRMED_SOURCE,
CORE,RAW_UNIT_DEFINITIONS,source_record_id,Стабильный ключ исходной записи или канонический составной ключ,one row per unit referenced by scoped products/package records,text,NO,NO,,1C_STANDARD_ODATA,Catalog_УпаковкиЕдиницыИзмерения,TECHNICAL,TECHNICAL,Not blank,guid-or-composite-key,UPSERT by primary key inside the run scope; never overwrite CURRENT RAW,"Preserve source deletion/status flag; use logical tombstone, never hard-delete historical run evidence",NO,audit only,at least 3 referenced units; close transitively,CONFIRMED_SOURCE,
CORE,RAW_UNIT_DEFINITIONS,extraction_run_id,"Запуск, в котором получена запись",one row per unit referenced by scoped products/package records,text,NO,NO,RAW_EXTRACTION_RUNS.run_id,1C_STANDARD_ODATA,Catalog_УпаковкиЕдиницыИзмерения,TECHNICAL,TECHNICAL,Not blank,run_20260717T120000Z,UPSERT by primary key inside the run scope; never overwrite CURRENT RAW,"Preserve source deletion/status flag; use logical tombstone, never hard-delete historical run evidence",NO,audit only,at least 3 referenced units; close transitively,CONFIRMED_SOURCE,
CORE,RAW_PACKAGE_SETS,package_set_id,Package set GUID,one row per package set referenced by scoped products,uuid,NO,YES,,1C_STANDARD_ODATA,Catalog_НаборыУпаковок,Ref_Key,ORIGINAL,UUID text; lowercase canonical 8-4-4-4-12,,UPSERT by primary key inside the run scope; never overwrite CURRENT RAW,"Preserve source deletion/status flag; use logical tombstone, never hard-delete historical run evidence",NO,audit only,1,CONFIRMED_SOURCE,
CORE,RAW_PACKAGE_SETS,name_raw,Original package-set name,one row per package set referenced by scoped products,text,NO,NO,,1C_STANDARD_ODATA,Catalog_НаборыУпаковок,Description,ORIGINAL,,,UPSERT by primary key inside the run scope; never overwrite CURRENT RAW,"Preserve source deletion/status flag; use logical tombstone, never hard-delete historical run evidence",NO,audit only,1,CONFIRMED_SOURCE,
CORE,RAW_PACKAGE_SETS,base_unit_id,Base unit,one row per package set referenced by scoped products,uuid,YES,NO,RAW_UNIT_DEFINITIONS.unit_id,1C_STANDARD_ODATA,Catalog_НаборыУпаковок,ЕдиницаИзмерения_Key,ORIGINAL,UUID text; lowercase canonical 8-4-4-4-12,,UPSERT by primary key inside the run scope; never overwrite CURRENT RAW,"Preserve source deletion/status flag; use logical tombstone, never hard-delete historical run evidence",NO,audit only,1,CONFIRMED_SOURCE,
